"ObsID","sampID","plotID","block","precip","clip","excl","date","cohort","survival","died","tot_germination","herb_lived","herb_died","tot_herbivory","granivory","res_surv","sim_surv","sim_fit_surv","pred_surv"
"144","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-07-20","2",1,7,8,0,1,1,0,-0.063382840867366,0.585168020139448,-0.063382840867366,1.06338284086737
"145","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-07-31","3",0,0,0,0,0,0,0,-0.0120873231533875,0.263565343432128,-0.0120873231533875,0.0120873231533875
"146","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-08-01","3",0,0,0,0,0,0,0,-0.175682409652687,0.217087163439021,-0.175682409652687,0.175682409652687
"147","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-08-02","3",4,0,4,0,0,0,0,2.38525394141077,0.81628826296702,2.38525394141077,1.61474605858923
"148","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-08-03","3",5,0,5,0,0,0,0,2.36850222357398,0.854856755676679,2.36850222357398,2.63149777642602
"149","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-08-10","3",0,5,5,0,0,0,0,-0.669996798773162,0.0986075245675165,-0.669996798773162,0.669996798773162
"150","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-08-16","2",1,7,8,0,1,1,0,-0.0340707238457121,0.44696676915884,-0.0340707238457121,1.03407072384571
"151","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-08-17","1",0,6,6,0,0,0,0,-0.847101295221726,0.266076505589299,-0.847101295221726,0.847101295221726
"152","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-08-17","3",0,5,5,0,0,0,0,-0.518914642100483,0.341375560354907,-0.518914642100483,0.518914642100483
"153","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-08-24","3",0,5,5,0,0,0,0,-0.378979881680596,0.0358549299286678,-0.378979881680596,0.378979881680596
"154","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-08-31","3",0,5,5,0,0,0,0,-0.256696389172114,0.0945725983455777,-0.256696389172114,0.256696389172114
"155","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-09-07","3",0,5,5,0,0,0,0,-0.247786738483359,0.0604107898222283,-0.247786738483359,0.247786738483359
"156","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-09-14","3",0,5,5,0,0,0,0,-0.248222353934913,0.0505870836752001,-0.248222353934913,0.248222353934913
"157","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-09-20","1",0,6,6,0,0,0,0,-0.847149755089792,0.300431040936382,-0.847149755089792,0.847149755089792
"158","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-09-20","2",1,7,8,0,1,1,0,-0.0330997054659272,0.528198786432389,-0.0330997054659272,1.03309970546593
"159","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-09-21","3",0,5,5,0,0,0,0,-0.248832709823076,0.138641304465476,-0.248832709823076,0.248832709823076
"160","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-09-28","3",0,5,5,0,0,0,0,-0.249075946826341,0.359505234037526,-0.249075946826341,0.249075946826341
"161","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-10-18","1",0,6,6,0,0,0,0,-0.842406864512245,0.398106056302786,-0.842406864512245,0.842406864512245
"162","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-10-18","2",1,7,8,0,1,1,0,-0.0338169359993186,0.459952629376203,-0.0338169359993186,1.03381693599932
"163","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-10-18","3",0,5,5,0,0,0,0,-0.247505043184753,0.0626783825887833,-0.247505043184753,0.247505043184753
"164","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-11-17","1",0,6,6,0,0,0,0,-0.842441934348718,0.0895048090838827,-0.842441934348718,0.842441934348718
"165","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-11-17","2",1,7,8,0,1,1,0,-0.0395158443248611,0.565934917639941,-0.0395158443248611,1.03951584432486
"166","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-11-17","3",0,5,5,0,0,0,0,-0.247756073456328,0.238264916618122,-0.247756073456328,0.247756073456328
"167","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-12-21","1",0,6,6,0,0,0,0,-0.842446744862592,0.237157347161789,-0.842446744862592,0.842446744862592
"168","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-12-21","2",1,7,8,0,1,1,0,-0.038880965866156,0.515760932911653,-0.038880965866156,1.03888096586616
"169","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2019-12-21","3",0,5,5,0,0,0,0,-0.247925409360068,0.412399239979684,-0.247925409360068,0.247925409360068
"170","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2020-01-18","1",0,6,6,0,0,0,0,-0.842299282702312,0.208349362410605,-0.842299282702312,0.842299282702312
"171","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2020-01-18","2",1,7,8,0,1,1,0,-0.0387511424119835,0.48620545073715,-0.0387511424119835,1.03875114241198
"172","1_Control_Clipped_Ants","1_Control_Clipped","1","Control","Clipped","Ants","2020-01-18","3",0,5,5,0,0,0,0,-0.248490005348199,0.112545644659549,-0.248490005348199,0.248490005348199
"173","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2017-07-15","1",0,0,0,0,0,0,0,-0.0178150821156985,0.1134492910197,-0.0178150821156985,0.0178150821156985
"174","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2017-07-16","1",0,0,0,0,0,0,0,-0.328849299631294,0.364756260494236,-0.328849299631294,0.328849299631294
"175","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2017-07-17","1",8,0,8,0,0,0,0,1.97510190138095,0.89632137170108,1.97510190138095,6.02489809861905
"176","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2017-07-18","1",9,0,9,0,0,0,0,1.83917391320624,0.917369139885297,1.83917391320624,7.16082608679376
"177","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2017-07-21","1",9,0,9,4,1,5,0,1.45153913342454,0.913707465675427,1.45153913342454,7.54846086657546
"178","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2017-07-28","1",9,0,9,4,1,5,0,1.46395482788056,0.93045665227389,1.46395482788056,7.53604517211944
"179","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2017-08-04","1",9,0,9,5,1,6,0,1.52710867684007,0.918507190120406,1.52710867684007,7.47289132315993
"180","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2017-08-11","1",9,0,9,5,1,6,0,1.64094167494241,0.930613513682038,1.64094167494241,7.35905832505759
"181","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2017-08-18","1",9,0,9,5,1,6,0,2.04973071073614,0.937138461920433,2.04973071073614,6.95026928926386
"182","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2017-08-25","1",9,0,9,5,1,6,0,3.23764204785596,0.924406257652212,3.23764204785596,5.76235795214404
"183","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2017-09-01","1",9,0,9,5,1,6,0,3.53774593848466,0.929658990816213,3.53774593848466,5.46225406151534
"184","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2017-09-08","1",9,0,9,5,1,6,0,3.79990599077925,0.916388089852873,3.79990599077925,5.20009400922075
"185","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2017-09-15","1",8,1,9,4,1,5,0,3.3829652347314,0.902038836197928,3.3829652347314,4.6170347652686
"186","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2017-09-22","1",6,3,9,4,1,5,0,1.95777770997324,0.846913968283683,1.95777770997324,4.04222229002676
"187","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2017-09-29","1",3,6,9,1,1,2,0,-0.631364686636755,0.733027361905202,-0.631364686636755,3.63136468663676
"188","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2017-11-17","1",1,8,9,0,1,1,0,-1.66855955644964,0.400023210220505,-1.66855955644964,2.66855955644964
"189","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-02-04","1",1,8,9,0,1,1,0,-1.4830170545032,0.509487929993076,-1.4830170545032,2.4830170545032
"190","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-03-02","1",1,8,9,0,1,1,0,-1.4051159582849,0.395263435177971,-1.4051159582849,2.4051159582849
"191","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-04-14","1",1,8,9,1,0,1,0,-1.37833173501974,0.481916723966599,-1.37833173501974,2.37833173501974
"192","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-05-12","1",1,8,9,0,1,1,0,-1.32843879069919,0.508509233169258,-1.32843879069919,2.32843879069919
"193","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-06-15","1",1,8,9,0,1,1,0,-0.964641672502975,0.403398906706134,-0.964641672502975,1.96464167250297
"194","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-07-10","2",0,0,0,0,0,0,0,-0.0119586000194845,0.169654785177205,-0.0119586000194845,0.0119586000194845
"195","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-07-11","2",0,0,0,0,0,0,0,-0.0271515668496932,0.23486002926575,-0.0271515668496932,0.0271515668496932
"196","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-07-12","2",5,0,5,0,0,0,0,0.743318794685354,0.826561949151568,0.743318794685354,4.25668120531465
"197","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-07-13","2",5,0,5,0,0,0,0,-0.30723268336976,0.834275837037247,-0.30723268336976,5.30723268336976
"198","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-07-16","1",1,8,9,0,1,1,0,-0.71821947309875,0.494082113500684,-0.71821947309875,1.71821947309875
"199","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-07-18","2",7,0,7,2,0,2,0,1.41241789015236,0.874213195385411,1.41241789015236,5.58758210984764
"200","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-07-26","2",7,0,7,2,0,2,0,1.82112716474318,0.865770630287007,1.82112716474318,5.17887283525682
"201","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-07-30","2",2,5,7,0,2,2,0,-0.725243872609227,0.665047580802347,-0.725243872609227,2.72524387260923
"202","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-08-13","2",2,5,7,0,2,2,0,-0.183998561043717,0.634550335478503,-0.183998561043717,2.18399856104372
"203","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-08-18","1",1,8,9,0,1,1,0,-0.682326197299821,0.446549654801376,-0.682326197299821,1.68232619729982
"204","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-08-20","2",2,5,7,0,2,2,0,-0.137794040668917,0.697009090645937,-0.137794040668917,2.13779404066892
"205","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-08-27","2",2,5,7,0,2,2,0,-0.155281350932409,0.591608980715275,-0.155281350932409,2.15528135093241
"206","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-09-03","2",2,5,7,0,2,2,0,-0.156214215999387,0.642686178832315,-0.156214215999387,2.15621421599939
"207","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-09-15","1",1,8,9,0,1,1,0,-0.67332248640702,0.498745861966163,-0.67332248640702,1.67332248640702
"208","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-09-17","2",2,5,7,0,2,2,0,-0.135534058844088,0.678925374128623,-0.135534058844088,2.13553405884409
"209","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-09-24","2",2,5,7,0,2,2,0,-0.0758199812039027,0.622754030525684,-0.0758199812039027,2.0758199812039
"210","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-10-01","2",2,5,7,0,2,2,0,-0.0766727745293632,0.691258538816124,-0.0766727745293632,2.07667277452936
"211","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-10-13","2",2,5,7,0,2,2,0,-0.0770348367761748,0.636222700541373,-0.0770348367761748,2.07703483677617
"212","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-10-14","1",1,8,9,0,1,1,0,-0.66892445461948,0.496264400290791,-0.66892445461948,1.66892445461948
"213","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-11-17","1",1,8,9,0,1,1,0,-0.664596742660506,0.443984255018178,-0.664596742660506,1.66459674266051
"214","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-11-17","2",2,5,7,0,2,2,0,-0.0702945384029134,0.643515317332,-0.0702945384029134,2.07029453840291
"215","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-12-15","1",1,8,9,0,1,1,0,-0.664583016519785,0.421921236623311,-0.664583016519785,1.66458301651978
"216","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2018-12-15","2",2,5,7,0,2,2,0,-0.0614923618207284,0.668670505383983,-0.0614923618207284,2.06149236182073
"217","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2019-01-19","1",1,8,9,0,1,1,0,-0.664555310093319,0.408319809697103,-0.664555310093319,1.66455531009332
"218","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2019-01-19","2",2,5,7,0,2,2,0,-0.0313873265383187,0.662891685637413,-0.0313873265383187,2.03138732653832
"219","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2019-02-16","1",1,8,9,0,1,1,0,-0.655573901218509,0.382551182583673,-0.655573901218509,1.65557390121851
"220","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2019-02-16","2",2,5,7,0,2,2,0,-0.0321406960369561,0.618020000661723,-0.0321406960369561,2.03214069603696
"221","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2019-03-16","1",1,8,9,0,1,1,0,-0.651008818471297,0.518553687863518,-0.651008818471297,1.6510088184713
"222","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2019-03-16","2",2,5,7,0,2,2,0,-0.0327280542589481,0.594112417916302,-0.0327280542589481,2.03272805425895
"223","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2019-04-20","1",1,8,9,0,1,1,0,-0.633048665350333,0.501272208663169,-0.633048665350333,1.63304866535033
"224","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2019-04-20","2",2,5,7,0,2,2,0,-0.0149863148443727,0.586713827328291,-0.0149863148443727,2.01498631484437
"225","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2019-05-18","1",1,8,9,0,1,1,0,-0.628497216877268,0.501515089239692,-0.628497216877268,1.62849721687727
"226","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2019-05-18","2",2,5,7,0,2,2,0,-0.0159413514146856,0.615560157191241,-0.0159413514146856,2.01594135141469
"227","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2019-06-15","1",1,8,9,0,1,1,0,-0.623999167290234,0.570431610987056,-0.623999167290234,1.62399916729023
"228","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2019-06-15","2",2,5,7,0,2,2,0,-0.0156514183262391,0.685587651990354,-0.0156514183262391,2.01565141832624
"229","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2019-07-20","1",1,8,9,0,1,1,0,-0.62377066494933,0.465623232857557,-0.62377066494933,1.62377066494933
"230","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2019-07-20","2",2,5,7,0,2,2,0,0.0123416487284662,0.59400245071901,0.0123416487284662,1.98765835127153
"231","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2019-07-31","3",0,0,0,0,0,0,0,-0.0225891598363829,0.272277942036511,-0.0225891598363829,0.0225891598363829
"232","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2019-08-01","3",0,0,0,0,0,0,0,-0.328320669547935,0.24210918974597,-0.328320669547935,0.328320669547935
"233","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2019-08-02","3",2,0,2,0,0,0,0,-1.01768689704846,0.658556890901644,-1.01768689704846,3.01768689704846
"234","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2019-08-03","3",5,0,5,0,0,0,0,0.0821763519446455,0.844324479664443,0.0821763519446455,4.91782364805535
"235","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2019-08-10","3",0,5,5,0,0,0,0,-1.25211053838097,0.0277615969162434,-1.25211053838097,1.25211053838097
"236","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2019-08-16","2",2,5,7,0,2,2,0,0.0649901619372539,0.607946913786931,0.0649901619372539,1.93500983806275
"237","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2019-08-17","1",1,8,9,0,1,1,0,-0.583088845758608,0.572237272940576,-0.583088845758608,1.58308884575861
"238","1_Control_Clipped_Rodents","1_Control_Clipped","1","Control","Clipped","Rodents","2019-08-17","3",0,5,5,0,0,0,0,-0.969763576607485,0.238381726075895,-0.969763576607485,0.969763576607485
