block,precip,clip,excl,side,rep,2017-07-15,2017-07-16,2017-07-17,2017-07-18,2017-07-21,2017-07-28,2017-08-04,2017-08-11,2017-08-18,2017-08-25,2017-09-01,2017-09-08,2017-09-15,2017-09-22,2017-09-29,2017-11-17,2018-02-04,2018-03-02,2018-04-14,2018-05-12,2018-06-15,2018-07-16,2018-08-18,2018-09-15,2018-10-14,2018-11-17,2018-12-15,2019-01-19,2019-02-16,2019-03-16,2019-04-20,2019-05-18,2019-06-15,2019-07-20,2019-08-17,2019-09-20,2019-10-18,2019-11-17,2019-12-21,2020-01-18,2020-08-29
1,Control,Unclipped,Ants,S,3,0,0,1,1,1,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Unclipped,Rodents,S,3,0,0,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Unclipped,Total,S,3,0,0,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Clipped,Control,N,3,0,0,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Clipped,Ants,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,RO,Clipped,Rodents,N,3,0,1,1,1,1,1,1,1-Herb(lvs),1-Herb(lvs),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Clipped,Total,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,RO,Clipped,Control,S,3,0,0,1,1,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Clipped,Ants,S,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Dead?
1,RO,Clipped,Rodents,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,RO,Clipped,Total,S,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Unclipped,Control,N,3,0,0,0,1,1-Herb,1-Herb,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X
1,RO,Unclipped,Ants,N,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X
1,RO,Unclipped,Rodents,N,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Unclipped,Total,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,RO,Unclipped,Control,S,3,0,0,1,1,1-Herb,1-Herb,1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Unclipped,Ants,S,3,0,0,0,1,1,1,1,1,1,1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Unclipped,Rodents,S,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X
1,RO,Unclipped,Total,S,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Clipped,Control,N,4,0,0,1,1,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Clipped,Ants,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Control,Clipped,Rodents,N,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Clipped,Total,N,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Clipped,Control,S,4,0,0,1,1,1,1,1,1,1,1,1,1-Herb(lvs),1-Herb(lvs),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Clipped,Ants,S,4,0,0,1,1,1,1,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Clipped,Rodents,S,4,0,0,0,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Clipped,Total,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Control,Unclipped,Control,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Control,Unclipped,Ants,N,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1-Herb(lvs),1-Herb(lvs),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Unclipped,Rodents,N,4,0,0,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Unclipped,Total,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Control,Unclipped,Control,S,4,0,0,1,1,1,1,1,1,1,1,1,1,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X
1,Control,Unclipped,Ants,S,4,0,0,1,1,1,1,1,1,1,1,1,1,1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Unclipped,Rodents,S,4,0,0,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Unclipped,Total,S,4,0,0,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Clipped,Control,N,4,0,0,1,1,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb(lvs)(cts),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Clipped,Ants,N,4,0,0,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Clipped,Rodents,N,4,0,0,1,1,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-Herbx,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX
1,RO,Clipped,Total,N,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Clipped,Control,S,4,0,0,1,1,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX
1,RO,Clipped,Ants,S,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Clipped,Rodents,S,4,0,0,0,1,1,1,1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Clipped,Total,S,4,0,0,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Unclipped,Control,N,4,0,0,1,1,1-Herb,1-Herb,1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X
1,RO,Unclipped,Ants,N,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Unclipped,Rodents,N,4,0,0,1,1,1,1,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Unclipped,Total,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,RO,Unclipped,Control,S,4,0,0,1,1,1,1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X
1,RO,Unclipped,Ants,S,4,0,0,1,1,1,1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X
1,RO,Unclipped,Rodents,S,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1,1,1,1,1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),Dead?
1,RO,Unclipped,Total,S,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Clipped,Control,N,5,0,0,1,1,1,1,1,1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Clipped,Ants,N,5,0,0,0,1,1,1-Herb,1-Herb,1-Herb,1-Herb,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Clipped,Rodents,N,5,0,0,1,1,1,1,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Clipped,Total,N,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Clipped,Control,S,5,0,0,1,1,1,1-Herb,1-Herb,1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Clipped,Ants,S,5,0,0,1,1,1,1,1-Herb,1-Herb,1-Herb,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Clipped,Rodents,S,5,0,0,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Clipped,Total,S,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Unclipped,Control,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Control,Unclipped,Ants,N,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Unclipped,Rodents,N,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Unclipped,Total,N,5,0,0,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Unclipped,Control,S,5,0,0,0,1,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X
1,Control,Unclipped,Ants,S,5,0,0,0,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Unclipped,Rodents,S,5,0,0,1,1,1,1,1,1,1,1,1,1-Herb(lvs),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,Control,Unclipped,Total,S,5,0,0,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Clipped,Control,N,5,0,0,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Clipped,Ants,N,5,0,0,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Clipped,Rodents,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,RO,Clipped,Total,N,5,0,0,1,1,1,1,1,1,1,1,1,1-Herb(lvs),1-Herb(lvs),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Clipped,Control,S,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1,1,1,1,1,1-Herb(lvs),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Clipped,Ants,S,5,0,0,1,1,1,1,1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Clipped,Rodents,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,RO,Clipped,Total,S,5,0,0,0,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
1,RO,Unclipped,Control,N,5,0,0,0,1,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX
1,RO,Unclipped,Ants,N,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
