"","ObsID","plotID","sampID","block","precip","clip","excl","date","cohort","no_germ","survival","died","tot_germination","surv_perc","year"
"219","219","1_RO","1_RO_Unclipped_Ants","1","RO","Unclipped","Ants","2017-11-17","1",0,6,4,10,0.6,"1"
"220","220","1_RO","1_RO_Unclipped_Ants","1","RO","Unclipped","Ants","2018-02-04","1",0,6,4,10,0.6,"1"
"221","221","1_RO","1_RO_Unclipped_Ants","1","RO","Unclipped","Ants","2018-03-02","1",0,6,4,10,0.6,"1"
"222","222","1_RO","1_RO_Unclipped_Ants","1","RO","Unclipped","Ants","2018-04-14","1",0,5,5,10,0.5,"1"
"223","223","1_RO","1_RO_Unclipped_Ants","1","RO","Unclipped","Ants","2018-05-12","1",0,5,5,10,0.5,"1"
"224","224","1_RO","1_RO_Unclipped_Ants","1","RO","Unclipped","Ants","2018-06-15","1",0,5,5,10,0.5,"1"
"225","225","1_RO","1_RO_Unclipped_Rodents","1","RO","Unclipped","Rodents","2017-07-28","1",0,10,0,10,1,"1"
"226","226","1_RO","1_RO_Unclipped_Rodents","1","RO","Unclipped","Rodents","2017-08-04","1",0,10,0,10,1,"1"
"227","227","1_RO","1_RO_Unclipped_Rodents","1","RO","Unclipped","Rodents","2017-08-11","1",0,10,0,10,1,"1"
"228","228","1_RO","1_RO_Unclipped_Rodents","1","RO","Unclipped","Rodents","2017-08-18","1",0,9,1,10,0.9,"1"
"229","229","1_RO","1_RO_Unclipped_Rodents","1","RO","Unclipped","Rodents","2017-08-25","1",0,9,1,10,0.9,"1"
"230","230","1_RO","1_RO_Unclipped_Rodents","1","RO","Unclipped","Rodents","2017-09-01","1",0,9,1,10,0.9,"1"
"231","231","1_RO","1_RO_Unclipped_Rodents","1","RO","Unclipped","Rodents","2017-09-08","1",0,9,1,10,0.9,"1"
"232","232","1_RO","1_RO_Unclipped_Rodents","1","RO","Unclipped","Rodents","2017-09-15","1",0,9,1,10,0.9,"1"
"233","233","1_RO","1_RO_Unclipped_Rodents","1","RO","Unclipped","Rodents","2017-09-22","1",0,9,1,10,0.9,"1"
"234","234","1_RO","1_RO_Unclipped_Rodents","1","RO","Unclipped","Rodents","2017-09-29","1",0,9,1,10,0.9,"1"
"235","235","1_RO","1_RO_Unclipped_Rodents","1","RO","Unclipped","Rodents","2017-11-17","1",0,8,2,10,0.8,"1"
"236","236","1_RO","1_RO_Unclipped_Rodents","1","RO","Unclipped","Rodents","2018-02-04","1",0,7,3,10,0.7,"1"
"237","237","1_RO","1_RO_Unclipped_Rodents","1","RO","Unclipped","Rodents","2018-03-02","1",0,7,3,10,0.7,"1"
"238","238","1_RO","1_RO_Unclipped_Rodents","1","RO","Unclipped","Rodents","2018-04-14","1",0,7,3,10,0.7,"1"
"239","239","1_RO","1_RO_Unclipped_Rodents","1","RO","Unclipped","Rodents","2018-05-12","1",0,7,3,10,0.7,"1"
"240","240","1_RO","1_RO_Unclipped_Rodents","1","RO","Unclipped","Rodents","2018-06-15","1",0,7,3,10,0.7,"1"
"241","241","1_RO","1_RO_Unclipped_Total","1","RO","Unclipped","Total","2017-07-28","1",4,6,0,6,1,"1"
"242","242","1_RO","1_RO_Unclipped_Total","1","RO","Unclipped","Total","2017-08-04","1",4,6,0,6,1,"1"
"243","243","1_RO","1_RO_Unclipped_Total","1","RO","Unclipped","Total","2017-08-11","1",4,6,0,6,1,"1"
"244","244","1_RO","1_RO_Unclipped_Total","1","RO","Unclipped","Total","2017-08-18","1",4,6,0,6,1,"1"
"245","245","1_RO","1_RO_Unclipped_Total","1","RO","Unclipped","Total","2017-08-25","1",4,6,0,6,1,"1"
"246","246","1_RO","1_RO_Unclipped_Total","1","RO","Unclipped","Total","2017-09-01","1",4,6,0,6,1,"1"
"247","247","1_RO","1_RO_Unclipped_Total","1","RO","Unclipped","Total","2017-09-08","1",4,6,0,6,1,"1"
"248","248","1_RO","1_RO_Unclipped_Total","1","RO","Unclipped","Total","2017-09-15","1",4,6,0,6,1,"1"
"249","249","1_RO","1_RO_Unclipped_Total","1","RO","Unclipped","Total","2017-09-22","1",4,4,2,6,0.666666666666667,"1"
"250","250","1_RO","1_RO_Unclipped_Total","1","RO","Unclipped","Total","2017-09-29","1",4,4,2,6,0.666666666666667,"1"
"251","251","1_RO","1_RO_Unclipped_Total","1","RO","Unclipped","Total","2017-11-17","1",4,3,3,6,0.5,"1"
"252","252","1_RO","1_RO_Unclipped_Total","1","RO","Unclipped","Total","2018-02-04","1",4,3,3,6,0.5,"1"
"253","253","1_RO","1_RO_Unclipped_Total","1","RO","Unclipped","Total","2018-03-02","1",4,1,5,6,0.166666666666667,"1"
"254","254","1_RO","1_RO_Unclipped_Total","1","RO","Unclipped","Total","2018-04-14","1",4,1,5,6,0.166666666666667,"1"
"255","255","1_RO","1_RO_Unclipped_Total","1","RO","Unclipped","Total","2018-05-12","1",4,1,5,6,0.166666666666667,"1"
"256","256","1_RO","1_RO_Unclipped_Total","1","RO","Unclipped","Total","2018-06-15","1",4,1,5,6,0.166666666666667,"1"
"257","257","1_IR","1_IR_Clipped_Control","1","IR","Clipped","Control","2017-07-28","1",3,7,0,7,1,"1"
"258","258","1_IR","1_IR_Clipped_Control","1","IR","Clipped","Control","2017-08-04","1",3,7,0,7,1,"1"
"259","259","1_IR","1_IR_Clipped_Control","1","IR","Clipped","Control","2017-08-11","1",3,7,0,7,1,"1"
"260","260","1_IR","1_IR_Clipped_Control","1","IR","Clipped","Control","2017-08-18","1",3,7,0,7,1,"1"
"261","261","1_IR","1_IR_Clipped_Control","1","IR","Clipped","Control","2017-08-25","1",3,6,1,7,0.857142857142857,"1"
"262","262","1_IR","1_IR_Clipped_Control","1","IR","Clipped","Control","2017-09-01","1",3,6,1,7,0.857142857142857,"1"
"263","263","1_IR","1_IR_Clipped_Control","1","IR","Clipped","Control","2017-09-08","1",3,6,1,7,0.857142857142857,"1"
"264","264","1_IR","1_IR_Clipped_Control","1","IR","Clipped","Control","2017-09-15","1",3,5,2,7,0.714285714285714,"1"
"265","265","1_IR","1_IR_Clipped_Control","1","IR","Clipped","Control","2017-09-22","1",3,4,3,7,0.571428571428571,"1"
"266","266","1_IR","1_IR_Clipped_Control","1","IR","Clipped","Control","2017-09-29","1",3,3,4,7,0.428571428571429,"1"
"267","267","1_IR","1_IR_Clipped_Control","1","IR","Clipped","Control","2017-11-17","1",3,0,7,7,0,"1"
"268","268","1_IR","1_IR_Clipped_Control","1","IR","Clipped","Control","2018-02-04","1",3,0,7,7,0,"1"
"269","269","1_IR","1_IR_Clipped_Control","1","IR","Clipped","Control","2018-03-02","1",3,0,7,7,0,"1"
"270","270","1_IR","1_IR_Clipped_Control","1","IR","Clipped","Control","2018-04-14","1",3,0,7,7,0,"1"
"271","271","1_IR","1_IR_Clipped_Control","1","IR","Clipped","Control","2018-05-12","1",3,0,7,7,0,"1"
"272","272","1_IR","1_IR_Clipped_Control","1","IR","Clipped","Control","2018-06-15","1",3,0,7,7,0,"1"
"273","273","1_IR","1_IR_Clipped_Ants","1","IR","Clipped","Ants","2017-07-28","1",1,9,0,9,1,"1"
"274","274","1_IR","1_IR_Clipped_Ants","1","IR","Clipped","Ants","2017-08-04","1",1,9,0,9,1,"1"
"275","275","1_IR","1_IR_Clipped_Ants","1","IR","Clipped","Ants","2017-08-11","1",1,9,0,9,1,"1"
"276","276","1_IR","1_IR_Clipped_Ants","1","IR","Clipped","Ants","2017-08-18","1",1,8,1,9,0.888888888888889,"1"
"277","277","1_IR","1_IR_Clipped_Ants","1","IR","Clipped","Ants","2017-08-25","1",1,8,1,9,0.888888888888889,"1"
"278","278","1_IR","1_IR_Clipped_Ants","1","IR","Clipped","Ants","2017-09-01","1",1,8,1,9,0.888888888888889,"1"
"279","279","1_IR","1_IR_Clipped_Ants","1","IR","Clipped","Ants","2017-09-08","1",1,7,2,9,0.777777777777778,"1"
"280","280","1_IR","1_IR_Clipped_Ants","1","IR","Clipped","Ants","2017-09-15","1",1,7,2,9,0.777777777777778,"1"
"281","281","1_IR","1_IR_Clipped_Ants","1","IR","Clipped","Ants","2017-09-22","1",1,5,4,9,0.555555555555556,"1"
"282","282","1_IR","1_IR_Clipped_Ants","1","IR","Clipped","Ants","2017-09-29","1",1,3,6,9,0.333333333333333,"1"
"283","283","1_IR","1_IR_Clipped_Ants","1","IR","Clipped","Ants","2017-11-17","1",1,3,6,9,0.333333333333333,"1"
"284","284","1_IR","1_IR_Clipped_Ants","1","IR","Clipped","Ants","2018-02-04","1",1,3,6,9,0.333333333333333,"1"
"285","285","1_IR","1_IR_Clipped_Ants","1","IR","Clipped","Ants","2018-03-02","1",1,3,6,9,0.333333333333333,"1"
"286","286","1_IR","1_IR_Clipped_Ants","1","IR","Clipped","Ants","2018-04-14","1",1,3,6,9,0.333333333333333,"1"
"287","287","1_IR","1_IR_Clipped_Ants","1","IR","Clipped","Ants","2018-05-12","1",1,3,6,9,0.333333333333333,"1"
"288","288","1_IR","1_IR_Clipped_Ants","1","IR","Clipped","Ants","2018-06-15","1",1,3,6,9,0.333333333333333,"1"
"289","289","1_IR","1_IR_Clipped_Rodents","1","IR","Clipped","Rodents","2017-07-28","1",0,10,0,10,1,"1"
"290","290","1_IR","1_IR_Clipped_Rodents","1","IR","Clipped","Rodents","2017-08-04","1",0,10,0,10,1,"1"
"291","291","1_IR","1_IR_Clipped_Rodents","1","IR","Clipped","Rodents","2017-08-11","1",0,10,0,10,1,"1"
"292","292","1_IR","1_IR_Clipped_Rodents","1","IR","Clipped","Rodents","2017-08-18","1",0,10,0,10,1,"1"
"293","293","1_IR","1_IR_Clipped_Rodents","1","IR","Clipped","Rodents","2017-08-25","1",0,10,0,10,1,"1"
"294","294","1_IR","1_IR_Clipped_Rodents","1","IR","Clipped","Rodents","2017-09-01","1",0,10,0,10,1,"1"
"295","295","1_IR","1_IR_Clipped_Rodents","1","IR","Clipped","Rodents","2017-09-08","1",0,10,0,10,1,"1"
"296","296","1_IR","1_IR_Clipped_Rodents","1","IR","Clipped","Rodents","2017-09-15","1",0,10,0,10,1,"1"
"297","297","1_IR","1_IR_Clipped_Rodents","1","IR","Clipped","Rodents","2017-09-22","1",0,10,0,10,1,"1"
"298","298","1_IR","1_IR_Clipped_Rodents","1","IR","Clipped","Rodents","2017-09-29","1",0,9,1,10,0.9,"1"
"299","299","1_IR","1_IR_Clipped_Rodents","1","IR","Clipped","Rodents","2017-11-17","1",0,7,3,10,0.7,"1"
"300","300","1_IR","1_IR_Clipped_Rodents","1","IR","Clipped","Rodents","2018-02-04","1",0,7,3,10,0.7,"1"
"301","301","1_IR","1_IR_Clipped_Rodents","1","IR","Clipped","Rodents","2018-03-02","1",0,7,3,10,0.7,"1"
"302","302","1_IR","1_IR_Clipped_Rodents","1","IR","Clipped","Rodents","2018-04-14","1",0,7,3,10,0.7,"1"
"303","303","1_IR","1_IR_Clipped_Rodents","1","IR","Clipped","Rodents","2018-05-12","1",0,7,3,10,0.7,"1"
"304","304","1_IR","1_IR_Clipped_Rodents","1","IR","Clipped","Rodents","2018-06-15","1",0,7,3,10,0.7,"1"
"305","305","1_IR","1_IR_Clipped_Total","1","IR","Clipped","Total","2017-07-28","1",6,4,0,4,1,"1"
"306","306","1_IR","1_IR_Clipped_Total","1","IR","Clipped","Total","2017-08-04","1",6,3,1,4,0.75,"1"
"307","307","1_IR","1_IR_Clipped_Total","1","IR","Clipped","Total","2017-08-11","1",6,3,1,4,0.75,"1"
"308","308","1_IR","1_IR_Clipped_Total","1","IR","Clipped","Total","2017-08-18","1",6,2,2,4,0.5,"1"
"309","309","1_IR","1_IR_Clipped_Total","1","IR","Clipped","Total","2017-08-25","1",6,1,3,4,0.25,"1"
"310","310","1_IR","1_IR_Clipped_Total","1","IR","Clipped","Total","2017-09-01","1",6,1,3,4,0.25,"1"
"311","311","1_IR","1_IR_Clipped_Total","1","IR","Clipped","Total","2017-09-08","1",6,1,3,4,0.25,"1"
"312","312","1_IR","1_IR_Clipped_Total","1","IR","Clipped","Total","2017-09-15","1",6,1,3,4,0.25,"1"
"313","313","1_IR","1_IR_Clipped_Total","1","IR","Clipped","Total","2017-09-22","1",6,1,3,4,0.25,"1"
"314","314","1_IR","1_IR_Clipped_Total","1","IR","Clipped","Total","2017-09-29","1",6,0,4,4,0,"1"
"315","315","1_IR","1_IR_Clipped_Total","1","IR","Clipped","Total","2017-11-17","1",6,0,4,4,0,"1"
"316","316","1_IR","1_IR_Clipped_Total","1","IR","Clipped","Total","2018-02-04","1",6,0,4,4,0,"1"
"317","317","1_IR","1_IR_Clipped_Total","1","IR","Clipped","Total","2018-03-02","1",6,0,4,4,0,"1"
"318","318","1_IR","1_IR_Clipped_Total","1","IR","Clipped","Total","2018-04-14","1",6,0,4,4,0,"1"
"319","319","1_IR","1_IR_Clipped_Total","1","IR","Clipped","Total","2018-05-12","1",6,0,4,4,0,"1"
"320","320","1_IR","1_IR_Clipped_Total","1","IR","Clipped","Total","2018-06-15","1",6,0,4,4,0,"1"
"321","321","1_IR","1_IR_Unclipped_Control","1","IR","Unclipped","Control","2017-07-28","1",4,6,0,6,1,"1"
"322","322","1_IR","1_IR_Unclipped_Control","1","IR","Unclipped","Control","2017-08-04","1",4,6,0,6,1,"1"
"323","323","1_IR","1_IR_Unclipped_Control","1","IR","Unclipped","Control","2017-08-11","1",4,6,0,6,1,"1"
"324","324","1_IR","1_IR_Unclipped_Control","1","IR","Unclipped","Control","2017-08-18","1",4,6,0,6,1,"1"
"325","325","1_IR","1_IR_Unclipped_Control","1","IR","Unclipped","Control","2017-08-25","1",4,6,0,6,1,"1"
"326","326","1_IR","1_IR_Unclipped_Control","1","IR","Unclipped","Control","2017-09-01","1",4,6,0,6,1,"1"
"327","327","1_IR","1_IR_Unclipped_Control","1","IR","Unclipped","Control","2017-09-08","1",4,5,1,6,0.833333333333333,"1"
"328","328","1_IR","1_IR_Unclipped_Control","1","IR","Unclipped","Control","2017-09-15","1",4,5,1,6,0.833333333333333,"1"
"329","329","1_IR","1_IR_Unclipped_Control","1","IR","Unclipped","Control","2017-09-22","1",4,5,1,6,0.833333333333333,"1"
"330","330","1_IR","1_IR_Unclipped_Control","1","IR","Unclipped","Control","2017-09-29","1",4,5,1,6,0.833333333333333,"1"
"331","331","1_IR","1_IR_Unclipped_Control","1","IR","Unclipped","Control","2017-11-17","1",4,4,2,6,0.666666666666667,"1"
"332","332","1_IR","1_IR_Unclipped_Control","1","IR","Unclipped","Control","2018-02-04","1",4,4,2,6,0.666666666666667,"1"
"333","333","1_IR","1_IR_Unclipped_Control","1","IR","Unclipped","Control","2018-03-02","1",4,4,2,6,0.666666666666667,"1"
"334","334","1_IR","1_IR_Unclipped_Control","1","IR","Unclipped","Control","2018-04-14","1",4,4,2,6,0.666666666666667,"1"
"335","335","1_IR","1_IR_Unclipped_Control","1","IR","Unclipped","Control","2018-05-12","1",4,4,2,6,0.666666666666667,"1"
"336","336","1_IR","1_IR_Unclipped_Control","1","IR","Unclipped","Control","2018-06-15","1",4,4,2,6,0.666666666666667,"1"
"337","337","1_IR","1_IR_Unclipped_Ants","1","IR","Unclipped","Ants","2017-07-28","1",1,9,0,9,1,"1"
"338","338","1_IR","1_IR_Unclipped_Ants","1","IR","Unclipped","Ants","2017-08-04","1",1,9,0,9,1,"1"
"339","339","1_IR","1_IR_Unclipped_Ants","1","IR","Unclipped","Ants","2017-08-11","1",1,9,0,9,1,"1"
"340","340","1_IR","1_IR_Unclipped_Ants","1","IR","Unclipped","Ants","2017-08-18","1",1,9,0,9,1,"1"
"341","341","1_IR","1_IR_Unclipped_Ants","1","IR","Unclipped","Ants","2017-08-25","1",1,8,1,9,0.888888888888889,"1"
"342","342","1_IR","1_IR_Unclipped_Ants","1","IR","Unclipped","Ants","2017-09-01","1",1,8,1,9,0.888888888888889,"1"
"343","343","1_IR","1_IR_Unclipped_Ants","1","IR","Unclipped","Ants","2017-09-08","1",1,8,1,9,0.888888888888889,"1"
"344","344","1_IR","1_IR_Unclipped_Ants","1","IR","Unclipped","Ants","2017-09-15","1",1,8,1,9,0.888888888888889,"1"
"345","345","1_IR","1_IR_Unclipped_Ants","1","IR","Unclipped","Ants","2017-09-22","1",1,5,4,9,0.555555555555556,"1"
"346","346","1_IR","1_IR_Unclipped_Ants","1","IR","Unclipped","Ants","2017-09-29","1",1,5,4,9,0.555555555555556,"1"
"347","347","1_IR","1_IR_Unclipped_Ants","1","IR","Unclipped","Ants","2017-11-17","1",1,5,4,9,0.555555555555556,"1"
"348","348","1_IR","1_IR_Unclipped_Ants","1","IR","Unclipped","Ants","2018-02-04","1",1,5,4,9,0.555555555555556,"1"
"349","349","1_IR","1_IR_Unclipped_Ants","1","IR","Unclipped","Ants","2018-03-02","1",1,5,4,9,0.555555555555556,"1"
"350","350","1_IR","1_IR_Unclipped_Ants","1","IR","Unclipped","Ants","2018-04-14","1",1,5,4,9,0.555555555555556,"1"
"351","351","1_IR","1_IR_Unclipped_Ants","1","IR","Unclipped","Ants","2018-05-12","1",1,5,4,9,0.555555555555556,"1"
"352","352","1_IR","1_IR_Unclipped_Ants","1","IR","Unclipped","Ants","2018-06-15","1",1,5,4,9,0.555555555555556,"1"
"353","353","1_IR","1_IR_Unclipped_Rodents","1","IR","Unclipped","Rodents","2017-07-28","1",0,10,0,10,1,"1"
"354","354","1_IR","1_IR_Unclipped_Rodents","1","IR","Unclipped","Rodents","2017-08-04","1",0,10,0,10,1,"1"
"355","355","1_IR","1_IR_Unclipped_Rodents","1","IR","Unclipped","Rodents","2017-08-11","1",0,10,0,10,1,"1"
"356","356","1_IR","1_IR_Unclipped_Rodents","1","IR","Unclipped","Rodents","2017-08-18","1",0,10,0,10,1,"1"
"357","357","1_IR","1_IR_Unclipped_Rodents","1","IR","Unclipped","Rodents","2017-08-25","1",0,10,0,10,1,"1"
"358","358","1_IR","1_IR_Unclipped_Rodents","1","IR","Unclipped","Rodents","2017-09-01","1",0,10,0,10,1,"1"
"359","359","1_IR","1_IR_Unclipped_Rodents","1","IR","Unclipped","Rodents","2017-09-08","1",0,10,0,10,1,"1"
"360","360","1_IR","1_IR_Unclipped_Rodents","1","IR","Unclipped","Rodents","2017-09-15","1",0,10,0,10,1,"1"
"361","361","1_IR","1_IR_Unclipped_Rodents","1","IR","Unclipped","Rodents","2017-09-22","1",0,10,0,10,1,"1"
"362","362","1_IR","1_IR_Unclipped_Rodents","1","IR","Unclipped","Rodents","2017-09-29","1",0,9,1,10,0.9,"1"
"363","363","1_IR","1_IR_Unclipped_Rodents","1","IR","Unclipped","Rodents","2017-11-17","1",0,9,1,10,0.9,"1"
"364","364","1_IR","1_IR_Unclipped_Rodents","1","IR","Unclipped","Rodents","2018-02-04","1",0,9,1,10,0.9,"1"
"365","365","1_IR","1_IR_Unclipped_Rodents","1","IR","Unclipped","Rodents","2018-03-02","1",0,9,1,10,0.9,"1"
"366","366","1_IR","1_IR_Unclipped_Rodents","1","IR","Unclipped","Rodents","2018-04-14","1",0,9,1,10,0.9,"1"
"367","367","1_IR","1_IR_Unclipped_Rodents","1","IR","Unclipped","Rodents","2018-05-12","1",0,9,1,10,0.9,"1"
"368","368","1_IR","1_IR_Unclipped_Rodents","1","IR","Unclipped","Rodents","2018-06-15","1",0,9,1,10,0.9,"1"
"369","369","1_IR","1_IR_Unclipped_Total","1","IR","Unclipped","Total","2017-07-28","1",1,9,0,9,1,"1"
"370","370","1_IR","1_IR_Unclipped_Total","1","IR","Unclipped","Total","2017-08-04","1",1,9,0,9,1,"1"
"371","371","1_IR","1_IR_Unclipped_Total","1","IR","Unclipped","Total","2017-08-11","1",1,9,0,9,1,"1"
"372","372","1_IR","1_IR_Unclipped_Total","1","IR","Unclipped","Total","2017-08-18","1",1,9,0,9,1,"1"
"373","373","1_IR","1_IR_Unclipped_Total","1","IR","Unclipped","Total","2017-08-25","1",1,8,1,9,0.888888888888889,"1"
"374","374","1_IR","1_IR_Unclipped_Total","1","IR","Unclipped","Total","2017-09-01","1",1,7,2,9,0.777777777777778,"1"
"375","375","1_IR","1_IR_Unclipped_Total","1","IR","Unclipped","Total","2017-09-08","1",1,6,3,9,0.666666666666667,"1"
"376","376","1_IR","1_IR_Unclipped_Total","1","IR","Unclipped","Total","2017-09-15","1",1,5,4,9,0.555555555555556,"1"
"377","377","1_IR","1_IR_Unclipped_Total","1","IR","Unclipped","Total","2017-09-22","1",1,0,9,9,0,"1"
"378","378","1_IR","1_IR_Unclipped_Total","1","IR","Unclipped","Total","2017-09-29","1",1,0,9,9,0,"1"
"379","379","1_IR","1_IR_Unclipped_Total","1","IR","Unclipped","Total","2017-11-17","1",1,0,9,9,0,"1"
"380","380","1_IR","1_IR_Unclipped_Total","1","IR","Unclipped","Total","2018-02-04","1",1,0,9,9,0,"1"
"381","381","1_IR","1_IR_Unclipped_Total","1","IR","Unclipped","Total","2018-03-02","1",1,0,9,9,0,"1"
"382","382","1_IR","1_IR_Unclipped_Total","1","IR","Unclipped","Total","2018-04-14","1",1,0,9,9,0,"1"
"383","383","1_IR","1_IR_Unclipped_Total","1","IR","Unclipped","Total","2018-05-12","1",1,0,9,9,0,"1"
"384","384","1_IR","1_IR_Unclipped_Total","1","IR","Unclipped","Total","2018-06-15","1",1,0,9,9,0,"1"
"385","385","2_Control","2_Control_Clipped_Control","2","Control","Clipped","Control","2017-07-28","1",0,10,0,10,1,"1"
"386","386","2_Control","2_Control_Clipped_Control","2","Control","Clipped","Control","2017-08-04","1",0,10,0,10,1,"1"
"387","387","2_Control","2_Control_Clipped_Control","2","Control","Clipped","Control","2017-08-11","1",0,10,0,10,1,"1"
"388","388","2_Control","2_Control_Clipped_Control","2","Control","Clipped","Control","2017-08-18","1",0,10,0,10,1,"1"
"389","389","2_Control","2_Control_Clipped_Control","2","Control","Clipped","Control","2017-08-25","1",0,5,5,10,0.5,"1"
"390","390","2_Control","2_Control_Clipped_Control","2","Control","Clipped","Control","2017-09-01","1",0,5,5,10,0.5,"1"
"391","391","2_Control","2_Control_Clipped_Control","2","Control","Clipped","Control","2017-09-08","1",0,5,5,10,0.5,"1"
"392","392","2_Control","2_Control_Clipped_Control","2","Control","Clipped","Control","2017-09-15","1",0,5,5,10,0.5,"1"
"393","393","2_Control","2_Control_Clipped_Control","2","Control","Clipped","Control","2017-09-22","1",0,5,5,10,0.5,"1"
"394","394","2_Control","2_Control_Clipped_Control","2","Control","Clipped","Control","2017-09-29","1",0,5,5,10,0.5,"1"
"395","395","2_Control","2_Control_Clipped_Control","2","Control","Clipped","Control","2017-11-17","1",0,4,6,10,0.4,"1"
"396","396","2_Control","2_Control_Clipped_Control","2","Control","Clipped","Control","2018-02-04","1",0,4,6,10,0.4,"1"
"397","397","2_Control","2_Control_Clipped_Control","2","Control","Clipped","Control","2018-03-02","1",0,4,6,10,0.4,"1"
"398","398","2_Control","2_Control_Clipped_Control","2","Control","Clipped","Control","2018-04-14","1",0,4,6,10,0.4,"1"
"399","399","2_Control","2_Control_Clipped_Control","2","Control","Clipped","Control","2018-05-12","1",0,3,7,10,0.3,"1"
"400","400","2_Control","2_Control_Clipped_Control","2","Control","Clipped","Control","2018-06-15","1",0,2,8,10,0.2,"1"
"401","401","2_Control","2_Control_Clipped_Ants","2","Control","Clipped","Ants","2017-07-28","1",0,10,0,10,1,"1"
